Book,Tag,Year,Decade,Century
"A Canadian child's ABC","tree",1931,"1930s",20
"A Canadian child's ABC","tree",1931,"1930s",20
"A Canadian child's ABC","tree",1931,"1930s",20
"A Canadian child's ABC","tree",1931,"1930s",20
"A Canadian child's ABC","tree",1931,"1930s",20
"Edward Lear's ABC","tree",1913,"1910s",20
"Edward Lear's ABC","tree",1913,"1910s",20
"Edward Lear's ABC","tree",1913,"1910s",20
"Edward Lear's ABC","tree",1913,"1910s",20
"Edward Lear's ABC","tree",1913,"1910s",20
"Handtalk","tree",1974,"1970s",20
"Handtalk","tree",1974,"1970s",20
"Handtalk","tree",1974,"1970s",20
"The World at Home ABC","tree",1903,"1900s",20
"Afro-Bets","tree",1987,"1980s",20
"ABC Jingles","tree",1920,"1920s",20
"ABC Jingles","tree",1920,"1920s",20
"ABC Jingles","tree",1920,"1920s",20
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The alphabet of Goody Two Shoes","tree",1820,"1820s",19
"The Union ABC","ship",1860,"1860s",19
"The Union ABC","ship",1860,"1860s",19
"The Union ABC","ship",1860,"1860s",19
"Barnum and Jumbo's ABC","ship",1880,"1880s",19
"Arthur's Book of Alphabets","ship",1865,"1860s",19
"Arthur's Book of Alphabets","ship",1865,"1860s",19
"Arthur's Book of Alphabets","ship",1865,"1860s",19
"Arthur's Book of Alphabets","ship",1865,"1860s",19
"Arthur's Book of Alphabets","ship",1865,"1860s",19
"Arthur's Book of Alphabets","ship",1865,"1860s",19
"Arthur's Book of Alphabets","ship",1865,"1860s",19
"Mother's Picture Alphabet","ship",1850,"1850s",19
"Mother's Picture Alphabet","ship",1850,"1850s",19
"Mother's Picture Alphabet","ship",1850,"1850s",19
"Mother's Picture Alphabet","ship",1850,"1850s",19
"Mother's Picture Alphabet","ship",1850,"1850s",19
"An Alphabet of Fairy Tales","ship",1920,"1920s",20
"An Alphabet of Fairy Tales","ship",1920,"1920s",20
"Babes of the Empire from A to Z","ship",1902,"1900s",20
"The Twins ABC","ship",1904,"1900s",20
"ABC and the Children of Many Nations","ship",1916,"1910s",20
"Mavor's Illustrated Primer","ship",1871,"1870s",19
"An ABC","ship",1902,"1900s",20
"The Modern ABC Book","ship",1930,"1930s",20
"The Modern ABC Book","ship",1930,"1930s",20
"The Modern ABC Book","ship",1930,"1930s",20
"The Modern ABC Book","ship",1930,"1930s",20
"The Modern ABC Book","ship",1930,"1930s",20
"Old Aunt Elspa's ABC","ship",1884,"1880s",19
"The scripture alphabet for children","ship",1824,"1820s",19
"Goldfish at school","ship",1824,"1820s",19
"Goldfish at school","ship",1824,"1820s",19
"Goldfish at school","ship",1824,"1820s",19
"Goldfish at school","ship",1824,"1820s",19
"Goldfish at school","ship",1824,"1820s",19
"Goldfish at school","ship",1824,"1820s",19
"The Adventures of ABC","ship",1900,"1900s",20
"The Adventures of ABC","ship",1900,"1900s",20
"The Adventures of ABC","ship",1900,"1900s",20
"The Adventures of ABC","ship",1900,"1900s",20
"The Adventures of ABC","ship",1900,"1900s",20
"Osbourne's pictorial alphabet","ship",1835,"1830s",19
"Osbourne's pictorial alphabet","ship",1835,"1830s",19
"Osbourne's pictorial alphabet","ship",1835,"1830s",19
"Osbourne's pictorial alphabet","ship",1835,"1830s",19
"The Adventurous Billy and Betty","ship",1923,"1920s",20
"The Adventurous Billy and Betty","ship",1923,"1920s",20
"Bowden's ABC Book of India","ship",1900,"1900s",20
"The Anti-Slavery Alphabet","ship",1847,"1840s",19
"The Anti-Slavery Alphabet","ship",1847,"1840s",19
"Tom Thumb's alphabet","ship",1836,"1830s",19
"Tom Thumb's alphabet","ship",1836,"1830s",19
"Tom Thumb's alphabet","ship",1836,"1830s",19
"Tom Thumb's alphabet","ship",1836,"1830s",19
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Naval Alphabet","ship",1900,"1900s",20
"A Canadian child's ABC","ship",1931,"1930s",20
"A Canadian child's ABC","ship",1931,"1930s",20
"A Canadian child's ABC","ship",1931,"1930s",20
"A Canadian child's ABC","ship",1931,"1930s",20
"A Canadian child's ABC","ship",1931,"1930s",20
"A Canadian child's ABC","ship",1931,"1930s",20
"A Canadian child's ABC","ship",1931,"1930s",20
"A Canadian child's ABC","ship",1931,"1930s",20
"The World at Home ABC","ship",1903,"1900s",20
"The Teddy Bear ABC","storm",1907,"1900s",20
"Mother's Picture Alphabet","storm",1850,"1850s",19
"Mother's Picture Alphabet","storm",1850,"1850s",19
"Mother's Picture Alphabet","storm",1850,"1850s",19
"Mother's Picture Alphabet","storm",1850,"1850s",19
"Mother's Picture Alphabet","storm",1850,"1850s",19
"Mother's Picture Alphabet","storm",1850,"1850s",19
"Mother's Picture Alphabet","storm",1850,"1850s",19
"ABC An Alphabet","storm",1895,"1890s",19
"ABC An Alphabet","storm",1895,"1890s",19
"The Modern ABC Book","storm",1930,"1930s",20
"The scripture alphabet for children","storm",1824,"1820s",19
"The scripture alphabet for children","storm",1824,"1820s",19
"The scripture alphabet for children","storm",1824,"1820s",19
"R. Cruikshank's comic alphabet","storm",1840,"1840s",19
"R. Cruikshank's comic alphabet","storm",1840,"1840s",19
"A Naval Alphabet","storm",1900,"1900s",20
"A Naval Alphabet","storm",1900,"1900s",20
"A Naval Alphabet","storm",1900,"1900s",20
"A Naval Alphabet","storm",1900,"1900s",20
"A Naval Alphabet","storm",1900,"1900s",20
"A Naval Alphabet","storm",1900,"1900s",20
"A Canadian child's ABC","storm",1931,"1930s",20
"A Canadian child's ABC","storm",1931,"1930s",20
"A Canadian child's ABC","storm",1931,"1930s",20
"A Canadian child's ABC","storm",1931,"1930s",20
"A Canadian child's ABC","storm",1931,"1930s",20
"The Union ABC","ocean",1860,"1860s",19
"Arthur's Book of Alphabets","ocean",1865,"1860s",19
"Mother's Picture Alphabet","ocean",1850,"1850s",19
"The Bicycle ABC","ocean",1890,"1890s",19
"The Bicycle ABC","ocean",1890,"1890s",19
"The Bicycle ABC","ocean",1890,"1890s",19
"A Bizarre Company","ocean",1917,"1910s",20
"Babes of the Empire from A to Z","ocean",1902,"1900s",20
"Tony Sarg's Alphabet","ocean",1926,"1920s",20
"ABC An Alphabet","ocean",1895,"1890s",19
"ABC An Alphabet","ocean",1895,"1890s",19
"An Alphabet for Boys & Girls","ocean",1926,"1920s",20
"The Twins ABC","ocean",1904,"1900s",20
"The Twins ABC","ocean",1904,"1900s",20
"The Twins ABC","ocean",1904,"1900s",20
"An ABC","ocean",1902,"1900s",20
"An ABC","ocean",1902,"1900s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"The Modern ABC Book","ocean",1930,"1930s",20
"An Alphabet Allegorical, Alliterative & Amusing","ocean",1930,"1930s",20
"The scripture alphabet for children","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"Goldfish at school","ocean",1824,"1820s",19
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"The Adventures of ABC","ocean",1900,"1900s",20
"Osbourne's pictorial alphabet","ocean",1835,"1830s",19
"Osbourne's pictorial alphabet","ocean",1835,"1830s",19
"Osbourne's pictorial alphabet","ocean",1835,"1830s",19
"Osbourne's pictorial alphabet","ocean",1835,"1830s",19
"Osbourne's pictorial alphabet","ocean",1835,"1830s",19
"The Adventurous Billy and Betty","ocean",1923,"1920s",20
"The Adventurous Billy and Betty","ocean",1923,"1920s",20
"Bowden's ABC Book of India","ocean",1900,"1900s",20
"Bowden's ABC Book of India","ocean",1900,"1900s",20
"Bowden's ABC Book of India","ocean",1900,"1900s",20
"Bowden's ABC Book of India","ocean",1900,"1900s",20
"Bowden's ABC Book of India","ocean",1900,"1900s",20
"Tom Thumb's alphabet","ocean",1836,"1830s",19
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Naval Alphabet","ocean",1900,"1900s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"A Canadian child's ABC","ocean",1931,"1930s",20
"Edward Lear's ABC","ocean",1913,"1910s",20
"Tony Sarg's Alphabet","flood",1926,"1920s",20
"The scripture alphabet for children","flood",1824,"1820s",19
"The scripture alphabet for children","flood",1824,"1820s",19
"R. Cruikshank's comic alphabet","flood",1840,"1840s",19
"Barnum and Jumbo's ABC","lion",1880,"1880s",19
"Barnum and Jumbo's ABC","lion",1880,"1880s",19
"Barnum and Jumbo's ABC","lion",1880,"1880s",19
"Barnum and Jumbo's ABC","lion",1880,"1880s",19
"Barnum and Jumbo's ABC","lion",1880,"1880s",19
"Barnum and Jumbo's ABC","lion",1880,"1880s",19
"Barnum and Jumbo's ABC","lion",1880,"1880s",19
"Arthur's Book of Alphabets","lion",1865,"1860s",19
"Arthur's Book of Alphabets","lion",1865,"1860s",19
"Mother's Picture Alphabet","lion",1850,"1850s",19
"Mother's Picture Alphabet","lion",1850,"1850s",19
"Mother's Picture Alphabet","lion",1850,"1850s",19
"Tony Sarg's Alphabet","lion",1926,"1920s",20
"Laugh and Learn ABC Book","lion",1900,"1900s",20
"Laugh and Learn ABC Book","lion",1900,"1900s",20
"Laugh and Learn ABC Book","lion",1900,"1900s",20
"Laugh and Learn ABC Book","lion",1900,"1900s",20
"Laugh and Learn ABC Book","lion",1900,"1900s",20
"ABC and the Children of Many Nations","lion",1916,"1910s",20
"Mavor's Illustrated Primer","lion",1871,"1870s",19
"Old Aunt Elspa's ABC","lion",1884,"1880s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"The scripture alphabet for children","lion",1824,"1820s",19
"R. Cruikshank's comic alphabet","lion",1840,"1840s",19
"The child's alphabet","lion",1805,"1810s",19
"The child's alphabet","lion",1805,"1810s",19
"The child's alphabet","lion",1805,"1810s",19
"The child's alphabet","lion",1805,"1810s",19
"The child's alphabet","lion",1805,"1810s",19
"The child's alphabet","lion",1805,"1810s",19
"The child's alphabet","lion",1805,"1810s",19
"The child's alphabet","lion",1805,"1810s",19
"Afro-Bets","lion",1987,"1980s",20
"Afro-Bets","lion",1987,"1980s",20
"Afro-Bets","lion",1987,"1980s",20
"Barnum and Jumbo's ABC","lions",1880,"1880s",19
"Barnum and Jumbo's ABC","lions",1880,"1880s",19
"Barnum and Jumbo's ABC","lions",1880,"1880s",19
"The scripture alphabet for children","lions",1824,"1820s",19
"The Union ABC","fight",1860,"1860s",19
"The Union ABC","fight",1860,"1860s",19
"The Union ABC","fight",1860,"1860s",19
"Barnum and Jumbo's ABC","fight",1880,"1880s",19
"Barnum and Jumbo's ABC","fight",1880,"1880s",19
"Barnum and Jumbo's ABC","fight",1880,"1880s",19
"Barnum and Jumbo's ABC","fight",1880,"1880s",19
"Barnum and Jumbo's ABC","fight",1880,"1880s",19
"Barnum and Jumbo's ABC","fight",1880,"1880s",19
"Barnum and Jumbo's ABC","fight",1880,"1880s",19
"Arthur's Book of Alphabets","fight",1865,"1860s",19
"Arthur's Book of Alphabets","fight",1865,"1860s",19
"Arthur's Book of Alphabets","fight",1865,"1860s",19
"Arthur's Book of Alphabets","fight",1865,"1860s",19
"Little Folks' ABC","fight",1923,"1920s",20
"The Teddy Bear ABC","fight",1907,"1900s",20
"The Teddy Bear ABC","fight",1907,"1900s",20
"The Teddy Bear ABC","fight",1907,"1900s",20
"An Alphabet of Fairy Tales","fight",1920,"1920s",20
"An Alphabet of Fairy Tales","fight",1920,"1920s",20
"Tony Sarg's Alphabet","fight",1926,"1920s",20
"Tony Sarg's Alphabet","fight",1926,"1920s",20
"The Union Label Alphabet for Little and Big Children","fight",1905,"1900s",20
"The Union Label Alphabet for Little and Big Children","fight",1905,"1900s",20
"The History of Apple Pie","fight",1858,"1850s",19
"The History of Apple Pie","fight",1858,"1850s",19
"The History of Apple Pie","fight",1858,"1850s",19
"The History of Apple Pie","fight",1858,"1850s",19
"The History of Apple Pie","fight",1858,"1850s",19
"Laugh and Learn ABC Book","fight",1900,"1900s",20
"Laugh and Learn ABC Book","fight",1900,"1900s",20
"Laugh and Learn ABC Book","fight",1900,"1900s",20
"Laugh and Learn ABC Book","fight",1900,"1900s",20
"Laugh and Learn ABC Book","fight",1900,"1900s",20
"Laugh and Learn ABC Book","fight",1900,"1900s",20
"Apple Pie","fight",1886,"1880s",19
"Apple Pie","fight",1886,"1880s",19
"Apple Pie","fight",1886,"1880s",19
"An ABC","fight",1902,"1900s",20
"An ABC","fight",1902,"1900s",20
"An ABC","fight",1902,"1900s",20
"An ABC","fight",1902,"1900s",20
"The Modern ABC Book","fight",1930,"1930s",20
"Denslow's ABC Book","fight",1903,"1900s",20
"Denslow's ABC Book","fight",1903,"1900s",20
"An Alphabet Allegorical, Alliterative & Amusing","fight",1903,"1900s",20
"An Alphabet Allegorical, Alliterative & Amusing","fight",1903,"1900s",20
"An Alphabet Allegorical, Alliterative & Amusing","fight",1903,"1900s",20
"The Children's Moral Alphabet","fight",1879,"1870s",19
"The Children's Moral Alphabet","fight",1879,"1870s",19
"The Children's Moral Alphabet","fight",1879,"1870s",19
"The Children's Moral Alphabet","fight",1879,"1870s",19
"Old Aunt Elspa's ABC","fight",1884,"1880s",19
"The scripture alphabet for children","fight",1824,"1820s",19
"The scripture alphabet for children","fight",1824,"1820s",19
"The scripture alphabet for children","fight",1824,"1820s",19
"The scripture alphabet for children","fight",1824,"1820s",19
"Goop Tales","fight",1904,"1900s",20
"Wrights Alphabet Book","fight",1904,"1900s",20
"Wrights Alphabet Book","fight",1904,"1900s",20
"Wrights Alphabet Book","fight",1904,"1900s",20
"Wrights Alphabet Book","fight",1904,"1900s",20
"Wrights Alphabet Book","fight",1904,"1900s",20
"Wrights Alphabet Book","fight",1904,"1900s",20
"R. Cruikshank's comic alphabet","fight",1840,"1840s",19
"R. Cruikshank's comic alphabet","fight",1840,"1840s",19
"The Anti-Slavery Alphabet","fight",1847,"1840s",19
"Take your choice!","fight",1822,"1820s",19
"Take your choice!","fight",1822,"1820s",19
"Take your choice!","fight",1822,"1820s",19
"Take your choice!","fight",1822,"1820s",19
"Take your choice!","fight",1822,"1820s",19
"A Naval Alphabet","fight",1900,"1900s",20
"A Naval Alphabet","fight",1900,"1900s",20
"A Naval Alphabet","fight",1900,"1900s",20
"A Naval Alphabet","fight",1900,"1900s",20
"A Naval Alphabet","fight",1900,"1900s",20
"A Naval Alphabet","fight",1900,"1900s",20
"A Naval Alphabet","fight",1900,"1900s",20
"A Canadian child's ABC","fight",1931,"1930s",20
"A Canadian child's ABC","fight",1931,"1930s",20
"A Canadian child's ABC","fight",1931,"1930s",20
"A Canadian child's ABC","fight",1931,"1930s",20
"The scripture alphabet for children","cain",1824,"1820s",19
"The scripture alphabet for children","cain",1824,"1820s",19
"The scripture alphabet for children","cain",1824,"1820s",19
"The scripture alphabet for children","cain",1824,"1820s",19
"The Union ABC","violence",1860,"1860s",19
"The Union ABC","violence",1860,"1860s",19
"The Union ABC","violence",1860,"1860s",19
"The Union ABC","violence",1860,"1860s",19
